매물번호,보증금,월세,관리비,전용면적,노후도,해당층,전체층,엘리베이터,방향,위도,경도,주소,옵션_냉장고,옵션_침대,옵션_전자레인지,옵션_에어컨,옵션_세탁기,지하철역_거리(m),세탁소_거리(m),카페_거리(m),약국_거리(m),대형마트_거리(m),편의점_거리(m),버스정류장_거리(m)
47669525,200,36,9.0,56.2,6.0,2,4,False,S,35.8122967655743,128.76104778245,경상북도 경산시 사동,True,True,True,True,True,2767.0,118.0,16.0,197.0,3255.0,118.0,69.0
47669519,200,31,9.0,49.59,6.0,2,3,False,S,35.8107642198599,128.758752455538,경상북도 경산시 사동,True,True,False,True,True,2886.0,201.0,146.0,79.0,3240.0,51.0,151.0
47669509,300,28,9.0,39.67,6.0,3,4,True,S,35.817238223191,128.75804778584,경상북도 경산시 사동,True,True,False,True,True,2168.0,246.0,79.0,441.0,2683.0,47.0,104.0
47669508,200,16,9.0,38.5,6.0,3,4,False,S,35.8215227344658,128.739271248138,경상북도 경산시 삼북동,True,True,False,True,True,1408.0,203.0,200.0,269.0,1319.0,167.0,176.0
47669504,100,13,9.0,40.0,6.0,3,3,False,SE,35.8157972111757,128.763707014991,경상북도 경산시 사동,True,False,False,True,True,2478.0,357.0,186.0,639.0,3181.0,315.0,116.0
47669499,200,24,9.0,39.67,6.0,2,4,False,S,35.8098391417157,128.759102101806,경상북도 경산시 사동,True,True,False,True,True,2993.0,126.0,39.0,129.0,3339.0,57.0,150.0
47669493,100,16,9.0,39.67,6.0,1,3,False,S,35.8163770562549,128.762560480111,경상북도 경산시 사동,True,True,False,True,True,2379.0,275.0,75.0,634.0,3059.0,204.0,47.0
47669490,100,13,9.0,39.67,6.0,3,4,False,W,35.8248582227229,128.738308694449,경상북도 경산시 중방동,True,False,False,True,True,1058.0,290.0,80.0,89.0,939.0,62.0,138.0
47669485,200,21,9.0,39.67,6.0,2,4,False,S,35.8157737533948,128.762898300399,경상북도 경산시 사동,True,True,True,True,True,2453.0,289.0,119.0,592.0,3124.0,246.0,117.0
47669483,500,31,9.0,25.5,6.0,1,4,False,S,35.8095022830291,128.759171003505,경상북도 경산시 사동,True,True,True,True,True,3031.0,88.0,13.0,144.0,3372.0,88.0,167.0
47669481,200,19,9.0,39.67,6.0,2,4,False,NW,35.8195556661654,128.740689792531,경상북도 경산시 삼북동,True,True,False,True,True,1618.0,143.0,33.0,267.0,1565.0,182.0,124.0
47669479,1000,26,9.0,56.2,6.0,2,4,False,S,35.811082310214,128.760180950181,경상북도 경산시 사동,True,True,True,True,True,2878.0,126.0,99.0,86.0,3299.0,126.0,52.0
47669478,200,28,9.0,21.75,6.0,2,4,False,S,35.8152501073161,128.763402060158,경상북도 경산시 사동,True,True,False,True,True,2524.0,291.0,190.0,575.0,3196.0,291.0,107.0
47669475,200,26,9.0,39.67,6.0,2,4,False,S,35.8175707158298,128.75907155466322,경상북도 경산시 사동,True,True,True,True,True,2154.0,239.0,68.0,532.0,2730.0,138.0,43.0
47669445,200,19,9.0,39.66,6.0,2,3,False,S,35.8161177582731,128.762913651929,경상북도 경산시 사동,True,True,False,True,True,2418.0,297.0,108.0,625.0,3102.0,238.0,81.0
47669442,200,23,9.0,39.67,6.0,1,3,False,SW,35.8159363427314,128.762497188537,경상북도 경산시 사동,True,True,False,True,True,2423.0,256.0,79.0,588.0,3085.0,206.0,96.0
47669440,500,36,9.0,49.59,6.0,3,4,False,S,35.8175755764862,128.759078078945,경상북도 경산시 사동,True,True,False,True,True,2154.0,240.0,67.0,532.0,2730.0,139.0,43.0
47669434,200,29,9.0,39.67,6.0,4,4,True,S,35.8116039123255,128.75964971275,경상북도 경산시 사동,True,True,True,True,True,2811.0,174.0,59.0,49.0,3224.0,59.0,126.0
47669428,300,26,9.0,42.98,6.0,4,4,False,N,35.828833901731,128.739822198253,경상북도 경산시 중방동,True,True,False,True,True,597.0,175.0,191.0,315.0,604.0,195.0,244.0
47669425,100,11,9.0,26.45,7.0,2,3,False,S,35.8220901890673,128.7395193049,경상북도 경산시 중방동,True,False,False,True,True,1343.0,225.0,181.0,232.0,1265.0,188.0,206.0
47669422,300,31,9.0,39.67,7.0,2,3,False,W,35.8170973997743,128.739655859676,경상북도 경산시 삼북동,True,False,False,True,True,1895.0,187.0,17.0,227.0,1806.0,243.0,198.0
47669387,200,28,9.0,22.75,6.0,3,4,False,S,35.8152501073161,128.763402060158,경상북도 경산시 사동,True,True,True,True,True,2524.0,291.0,190.0,575.0,3196.0,291.0,107.0
47669315,200,35,10.0,33.06,6.0,2,3,False,SW,35.8393226755741,128.753160894204,경상북도 경산시 조영동,True,True,True,True,True,340.0,45.0,39.0,210.0,1740.0,39.0,204.0
47669311,200,31,5.0,27.0,6.0,3,3,False,S,35.8391617112148,128.752736367882,경상북도 경산시 조영동,True,True,True,True,True,321.0,81.0,55.0,233.0,1698.0,63.0,235.0
47668767,200,21,9.0,39.67,6.0,2,4,True,S,35.8195193217997,128.735096396282,경상북도 경산시 서상동,True,True,False,True,True,1709.0,147.0,112.0,278.0,1498.0,134.0,226.0
47668584,200,36,9.0,20.0,6.0,2,4,False,W,35.8369375397417,128.752292685289,경상북도 경산시 대동,True,True,True,True,True,89.0,280.0,51.0,93.0,1575.0,108.0,136.0
47667509,100,22,5.0,27.0,6.0,1,3,True,W,35.8419969790893,128.751947577142,경상북도 경산시 임당동,True,True,True,True,True,641.0,291.0,183.0,505.0,1788.0,75.0,192.0
47667419,70,18,5.0,26.44,18.0,2,4,False,S,35.8365245478869,128.751798777478,경상북도 경산시 대동,True,True,True,True,True,99.0,341.0,37.0,141.0,1520.0,159.0,188.0
47667191,100,25,5.0,23.14,6.0,3,4,False,S,35.8390834877691,128.759979448065,경상북도 경산시 압량읍 부적리,True,True,True,True,True,714.0,476.0,132.0,185.0,2307.0,62.0,142.0
47666767,200,30,5.0,26.45,6.0,3,4,False,SW,35.8402527935126,128.755895883513,경상북도 경산시 조영동,True,True,True,True,True,520.0,157.0,35.0,131.0,2007.0,61.0,199.0
47664659,200,28,5.0,26.0,6.0,2,4,True,NE,35.8443375,128.75991800000048,경상북도 경산시 압량읍 부적리,True,True,True,True,True,1099.0,234.0,65.0,341.0,2536.0,128.0,129.0
47664337,200,30,5.0,23.14,6.0,2,4,False,SW,35.8401097306666,128.756300327019,경상북도 경산시 조영동,True,True,True,True,True,527.0,178.0,57.0,91.0,2034.0,70.0,164.0
47663833,500,40,10.0,30.0,6.0,7,7,True,S,35.84146636018,128.760352385088,경상북도 경산시 압량읍 부적리,True,True,True,True,True,889.0,443.0,17.0,130.0,2430.0,149.0,134.0
47663065,200,23,9.0,39.67,26.0,2,3,False,SE,35.8210666237514,128.725786862302,경상북도 경산시 옥산동,True,True,False,True,True,1462.0,152.0,159.0,312.0,1589.0,126.0,227.0
47661074,500,35,9.0,39.67,6.0,2,4,True,SW,35.8363880269208,128.727132741438,경상북도 경산시 정평동,True,True,False,True,True,282.0,108.0,108.0,156.0,656.0,70.0,144.0
47660449,200,23,5.0,25.5,6.0,3,4,False,SW,35.824534521868,128.739611160064,경상북도 경산시 중방동,True,False,False,True,True,1072.0,381.0,109.0,183.0,1010.0,61.0,66.0
47660434,500,36,9.0,25.5,6.0,3,4,False,SE,35.819422215983,128.748206619449,경상북도 경산시 계양동,True,True,False,True,True,1755.0,210.0,56.0,453.0,1894.0,149.0,67.0
47660410,500,31,9.0,35.5,6.0,3,4,False,SW,35.8171935918045,128.748036264625,경상북도 경산시 계양동,True,True,False,True,True,1983.0,363.0,192.0,427.0,2088.0,230.0,210.0
47660385,100,20,5.0,25.5,6.0,2,3,False,SE,35.8163770562557,128.76256048011,경상북도 경산시 사동,True,True,True,True,True,2379.0,275.0,75.0,634.0,3059.0,204.0,47.0
47660378,500,36,9.0,35.5,6.0,4,4,False,SE,35.8237812671939,128.734418514648,경상북도 경산시 중방동,True,True,False,True,True,1266.0,25.0,25.0,75.0,1029.0,50.0,129.0
47660358,200,23,9.0,35.5,6.0,3,4,True,SW,35.8187300557067,128.738878281432,경상북도 경산시 삼북동,True,True,False,True,True,1721.0,42.0,156.0,83.0,1614.0,280.0,114.0
47660109,300,28,10.0,29.75,6.0,4,4,True,W,35.8449468121047,128.708126553574,대구시 수성구 매호동,True,False,False,True,True,540.0,139.0,95.0,499.0,694.0,230.0,433.0
47658281,200,26,9.0,36.5,6.0,3,4,True,SW,35.8235359248145,128.741263787209,경상북도 경산시 중방동,True,True,False,True,True,1175.0,426.0,245.0,318.0,1172.0,176.0,42.0
47652640,500,35,10.0,45.0,6.0,2,4,False,SW,35.8394277946885,128.761744809388,경상북도 경산시 압량읍 부적리,True,True,True,True,True,874.0,312.0,97.0,232.0,2471.0,203.0,136.0
47652509,150,30,5.0,27.0,6.0,1,3,False,SE,35.8409198102764,128.753495524023,경상북도 경산시 조영동,True,True,True,True,True,519.0,168.0,124.0,332.0,1845.0,114.0,37.0
47652465,200,30,5.0,34.0,6.0,2,3,False,S,35.8220465284207,128.755762138859,경상북도 경산시 삼풍동,True,True,True,True,True,1604.0,136.0,42.0,170.0,2194.0,48.0,190.0
47652457,200,30,5.0,34.0,6.0,3,3,False,S,35.8220465284207,128.755762138859,경상북도 경산시 삼풍동,True,True,True,True,True,1604.0,136.0,42.0,170.0,2194.0,48.0,190.0
47652369,100,27,5.0,27.0,6.0,3,4,False,SW,35.8407967273689,128.760924804424,경상북도 경산시 압량읍 부적리,True,True,True,True,True,884.0,376.0,91.0,112.0,2450.0,181.0,82.0
47652320,200,26,9.0,49.56,6.0,2,4,False,SW,35.816053075972,128.763072091114,경상북도 경산시 사동,True,True,False,True,True,2430.0,309.0,123.0,627.0,3118.0,254.0,93.0
47652316,100,21,9.0,33.05,6.0,4,4,False,S,35.8177414331703,128.757676736951,경상북도 경산시 사동,True,True,False,True,True,2106.0,311.0,100.0,406.0,2621.0,99.0,150.0
47652297,300,36,9.0,45.5,6.0,3,4,False,S,35.8175755764862,128.759078078945,경상북도 경산시 사동,True,True,True,True,True,2154.0,240.0,67.0,532.0,2730.0,139.0,43.0
47652289,200,26,9.0,33.05,6.0,3,4,False,S,35.8304801615736,128.747355360295,경상북도 경산시 계양동,True,True,False,True,True,696.0,699.0,153.0,887.0,1104.0,189.0,187.0
47652285,500,36,9.0,45.5,6.0,2,4,True,NW,35.8185379932487,128.756304773897,경상북도 경산시 사동,True,True,False,True,True,1997.0,233.0,50.0,301.0,2469.0,232.0,173.0
47652282,300,26,9.0,49.56,6.0,3,4,False,SE,35.8288403300369,128.73959605005,경상북도 경산시 중방동,True,True,True,True,True,600.0,155.0,201.0,301.0,590.0,177.0,254.0
47652265,300,26,9.0,33.5,6.0,2,4,False,S,35.8103764792829,128.759219384801,경상북도 경산시 사동,True,True,False,True,True,2937.0,185.0,94.0,107.0,3300.0,25.0,113.0
47652260,200,29,9.0,33.5,6.0,3,4,False,NW,35.8171348542924,128.75561987948,경상북도 경산시 사동,True,False,False,True,True,2143.0,211.0,115.0,226.0,2529.0,122.0,163.0
47652258,200,36,9.0,49.56,6.0,3,4,False,S,35.8122967655743,128.76104778245,경상북도 경산시 사동,True,True,False,True,True,2767.0,118.0,16.0,197.0,3255.0,118.0,69.0
47652255,300,31,9.0,42.5,6.0,2,4,False,SE,35.8188071758631,128.754860320794,경상북도 경산시 사동,True,True,False,True,True,1951.0,118.0,25.0,204.0,2352.0,259.0,138.0
47652242,200,21,9.0,28.5,6.0,3,4,False,E,35.801381283877,128.737603013946,경상북도 경산시 백천동,True,False,False,True,True,3652.0,291.0,17.0,318.0,2591.0,57.0,131.0
47652037,300,33,2.0,32.99,7.0,4,4,False,S,35.8174634874388,128.756736488464,경상북도 경산시 사동,True,False,False,True,True,2121.0,284.0,42.0,322.0,2577.0,119.0,174.0
47651938,300,28,10.0,29.75,6.0,4,4,True,W,35.8453066580607,128.7080867909,대구시 수성구 매호동,True,True,False,True,True,572.0,100.0,103.0,538.0,727.0,219.0,468.0
47651920,200,18,10.0,29.75,6.0,3,4,False,E,35.8307304951512,128.705733851898,대구시 수성구 신매동,True,False,False,True,True,1116.0,174.0,85.0,332.0,1007.0,85.0,92.0
47651883,300,27,10.0,36.36,6.0,3,4,False,E,35.8412166665084,128.699829349609,대구시 수성구 시지동,True,False,False,True,True,461.0,369.0,14.0,59.0,413.0,68.0,114.0
47650557,200,36,9.0,25.0,6.0,2,4,False,W,35.8373416662741,128.751157397615,경상북도 경산시 대동,True,True,True,True,True,194.0,305.0,12.0,203.0,1491.0,113.0,241.0
47645093,150,30,5.0,23.14,7.0,2,3,False,E,35.8393256084919,128.75253988499364,경상북도 경산시 조영동,True,True,True,True,True,340.0,100.0,80.0,257.0,1689.0,39.0,227.0
47645078,200,40,5.0,23.14,6.0,1,3,False,E,35.8395787535851,128.752859755329,경상북도 경산시 조영동,True,True,True,True,True,367.0,82.0,66.0,249.0,1727.0,67.0,188.0
47645021,100,15,5.0,23.14,6.0,1,4,False,SW,35.8394827569568,128.766053811731,경상북도 경산시 압량읍 신대리,True,True,True,True,True,1242.0,127.0,46.0,256.0,2846.0,93.0,84.0
47644966,100,23,5.0,26.45,6.0,4,4,False,E,35.840786196475506,128.75717593033517,경상북도 경산시 압량읍 부적리,True,True,True,True,True,635.0,206.0,65.0,110.0,2137.0,35.0,99.0
47644943,100,27,5.0,26.45,6.0,3,3,False,W,35.839391954056,128.75367459498466,경상북도 경산시 조영동,True,True,True,True,True,354.0,21.0,13.0,180.0,1785.0,42.0,187.0
47644927,100,25,5.0,23.14,7.0,3,3,False,E,35.839244850212005,128.75263992343514,경상북도 경산시 조영동,True,True,True,True,True,331.0,90.0,68.0,245.0,1694.0,51.0,231.0
47644906,100,17,5.0,23.14,6.0,3,4,False,S,35.8400627106993,128.76445985752,경상북도 경산시 압량읍 신대리,True,False,False,True,True,1127.0,58.0,116.0,125.0,2726.0,46.0,74.0
47644892,100,25,5.0,23.14,6.0,3,4,False,SE,35.840786196475506,128.75717593033517,경상북도 경산시 압량읍 부적리,True,True,True,True,True,635.0,206.0,65.0,110.0,2137.0,35.0,99.0
47644844,100,23,5.0,28.5,6.0,1,3,False,NW,35.8413136850578,128.751401765899,경상북도 경산시 임당동,True,True,True,True,True,575.0,309.0,182.0,476.0,1705.0,85.0,194.0
47644640,200,35,0.0,25.0,6.0,2,4,False,SW,35.8405597781913,128.755774494495,경상북도 경산시 조영동,True,True,True,True,True,544.0,132.0,2.0,157.0,2011.0,34.0,176.0
47644329,200,31,5.0,20.1,6.0,1,3,False,SE,35.8391617112148,128.752736367882,경상북도 경산시 조영동,True,True,True,True,True,321.0,81.0,55.0,233.0,1698.0,63.0,235.0
47643669,100,24,5.0,20.1,7.0,3,3,False,S,35.8396372080349,128.75314579383,경상북도 경산시 조영동,True,True,True,True,True,375.0,65.0,43.0,233.0,1753.0,70.0,172.0
47643488,200,25,7.0,25.0,6.0,1,3,False,S,35.840091324207,128.759578183537,경상북도 경산시 압량읍 부적리,True,True,True,True,True,740.0,435.0,42.0,116.0,2309.0,83.0,58.0
47643405,200,30,5.0,26.45,6.0,2,4,True,SE,35.8408042922797,128.756110901091,경상북도 경산시 조영동,True,True,True,True,True,583.0,127.0,42.0,151.0,2050.0,26.0,188.0
47643378,300,37,9.0,40.0,6.0,2,4,False,S,35.8473054221807,128.761338119339,경상북도 경산시 압량읍 부적리,True,True,False,True,True,1445.0,120.0,263.0,583.0,2820.0,459.0,145.0
47643352,200,26,8.0,25.0,6.0,1,3,False,E,35.8399592628338,128.753424133811,경상북도 경산시 조영동,True,True,True,True,True,413.0,86.0,56.0,243.0,1791.0,100.0,129.0
47643348,70,21,5.0,26.45,6.0,2,3,False,E,35.8413709870074,128.751668195445,경상북도 경산시 임당동,True,True,True,True,True,576.0,299.0,195.0,465.0,1729.0,68.0,200.0
47643338,100,19,5.0,23.14,6.0,4,4,False,SW,35.8393569350488,128.766441682465,경상북도 경산시 압량읍 신대리,True,True,True,True,True,1272.0,162.0,82.0,290.0,2877.0,78.0,56.0
47643316,200,25,7.0,25.0,6.0,2,4,True,E,35.8415050540336,128.758356278472,경상북도 경산시 압량읍 부적리,True,True,True,True,True,764.0,290.0,92.0,145.0,2267.0,36.0,60.0
47643296,200,35,9.0,25.0,6.0,3,4,False,W,35.8384686912828,128.757748528632,경상북도 경산시 조영동,True,True,True,True,True,504.0,305.0,119.0,97.0,2095.0,149.0,206.0
47643182,100,25,5.0,26.45,6.0,1,3,False,E,35.8395490262588,128.752624371781,경상북도 경산시 조영동,True,True,True,True,True,364.0,99.0,86.0,264.0,1706.0,45.0,202.0
47643161,200,30,6.0,29.75,6.0,3,4,True,E,35.8400713261697,128.759110051194,경상북도 경산시 압량읍 부적리,True,True,True,True,True,704.0,397.0,78.0,75.0,2268.0,71.0,16.0
47643149,200,30,5.0,26.45,7.0,1,3,False,E,35.8398712495728,128.75211906128,경상북도 경산시 조영동,True,True,False,True,True,405.0,156.0,139.0,322.0,1681.0,46.0,206.0
47642969,200,31,5.0,27.0,6.0,2,4,False,SE,35.8388317018315,128.75313902133,경상북도 경산시 조영동,True,True,True,True,True,285.0,61.0,19.0,185.0,1717.0,38.0,212.0
47641273,200,26,9.0,25.6,6.0,2,4,True,SE,35.8400713261704,128.759110051194,경상북도 경산시 압량읍 부적리,True,True,False,True,True,704.0,397.0,78.0,75.0,2268.0,71.0,16.0
47641262,300,26,9.0,35.0,9.0,2,4,False,SW,35.8027599962458,128.737741454492,경상북도 경산시 백천동,True,False,False,True,True,3498.0,212.0,89.0,175.0,2721.0,107.0,62.0
47641210,70,14,9.0,39.67,6.0,2,3,False,SW,35.8164023949149,128.762786628838,경상북도 경산시 사동,True,False,False,True,True,2384.0,295.0,95.0,646.0,3074.0,224.0,47.0
47641168,150,25,9.0,33.06,6.0,2,4,False,SW,35.8383699588863,128.757900399051,경상북도 경산시 조영동,True,True,False,True,True,511.0,321.0,123.0,106.0,2105.0,163.0,209.0
47641133,200,26,9.0,25.2,6.0,3,4,False,SW,35.8295790798413,128.739278219337,경상북도 경산시 중방동,True,True,False,True,True,529.0,136.0,164.0,301.0,509.0,164.0,213.0
47641032,200,26,9.0,39.67,6.0,2,4,True,SW,35.8422696486298,128.758855470916,경상북도 경산시 압량읍 부적리,True,True,True,True,True,858.0,343.0,151.0,235.0,2344.0,104.0,119.0
47640933,100,19,9.0,33.06,19.0,2,4,False,SE,35.8367321360268,128.73201126381,경상북도 경산시 대평동,True,False,False,True,True,444.0,303.0,42.0,292.0,522.0,52.0,63.0
47640911,100,21,9.0,33.06,6.0,3,4,False,SW,35.821274811659,128.728455905188,경상북도 경산시 사정동,True,True,False,True,True,1421.0,54.0,15.0,119.0,1450.0,200.0,44.0
47640873,300,31,9.0,49.59,11.0,5,6,True,SE,35.8223643417416,128.738035113655,경상북도 경산시 중방동,True,True,False,True,True,1334.0,108.0,57.0,139.0,1203.0,79.0,219.0
47640844,100,21,9.0,36.36,24.0,2,3,False,SW,35.8161177582731,128.762913651929,경상북도 경산시 사동,True,True,False,True,True,2418.0,297.0,108.0,625.0,3102.0,238.0,81.0
47640823,200,16,9.0,33.06,16.0,2,4,False,SE,35.839354409991,128.765724604125,경상북도 경산시 압량읍 신대리,True,True,True,True,True,1209.0,120.0,47.0,248.0,2814.0,64.0,96.0
47640783,100,17,9.0,33.06,6.0,2,4,False,SW,35.8139623647189,128.731025600123,경상북도 경산시 옥곡동,True,False,False,True,True,2247.0,152.0,136.0,159.0,2154.0,118.0,147.0
47640761,200,26,9.0,33.06,26.0,3,3,False,SW,35.8306894187141,128.747812757588,경상북도 경산시 계양동,True,True,False,True,True,717.0,733.0,129.0,843.0,1138.0,143.0,148.0
47640747,300,41,9.0,49.59,6.0,3,4,False,SW,35.8392882215571,128.756432833482,경상북도 경산시 조영동,True,True,True,True,True,465.0,170.0,14.0,92.0,2012.0,14.0,188.0
47640710,200,29,9.0,49.59,6.0,3,3,False,SW,35.8445722692253,128.750552709958,경상북도 경산시 임당동,True,True,False,True,True,945.0,330.0,201.0,803.0,1870.0,110.0,213.0
47640546,200,22,9.0,39.67,6.0,3,4,False,SW,35.8438538796352,128.750893736092,경상북도 경산시 임당동,True,True,False,True,True,861.0,353.0,170.0,728.0,1839.0,89.0,151.0
47640527,300,36,9.0,49.59,6.0,2,4,True,SW,35.8401419079707,128.759453026634,경상북도 경산시 압량읍 부적리,True,True,True,True,True,734.0,422.0,47.0,104.0,2300.0,84.0,47.0
47640518,200,31,9.0,29.75,6.0,3,4,True,SW,35.8409824681273,128.755831843447,경상북도 경산시 조영동,True,True,True,True,True,588.0,95.0,49.0,182.0,2036.0,13.0,169.0
47640431,100,18,9.0,39.67,6.0,1,4,False,SW,35.8021268184917,128.737139727969,경상북도 경산시 백천동,True,False,False,True,True,3573.0,284.0,0.0,263.0,2632.0,56.0,125.0
47640410,100,16,9.0,33.06,6.0,1,3,False,SW,35.8295139834887,128.730393147347,경상북도 경산시 정평동,True,True,False,True,True,537.0,280.0,109.0,370.0,602.0,56.0,142.0
47640401,200,27,9.0,33.06,6.0,3,4,False,SW,35.8381181814187,128.752892687269,경상북도 경산시 대동,True,True,True,True,True,205.0,138.0,60.0,132.0,1667.0,48.0,149.0
47640380,200,33,0.0,36.36,11.0,2,4,False,SE,35.8171348542917,128.75561987948,경상북도 경산시 사동,True,True,False,True,True,2143.0,211.0,115.0,226.0,2529.0,122.0,163.0
47640332,500,36,9.0,49.59,13.0,3,4,False,SW,35.8097195112824,128.759074792766,경상북도 경산시 사동,True,True,False,True,True,3006.0,113.0,29.0,137.0,3348.0,70.0,161.0
47640310,300,31,9.0,49.59,6.0,2,4,True,SW,35.8426857229954,128.759444477589,경상북도 경산시 압량읍 부적리,True,True,False,True,True,928.0,406.0,161.0,249.0,2412.0,94.0,59.0
47640300,300,33,9.0,49.59,6.0,3,4,False,SW,35.8237291589159,128.734307728962,경상북도 경산시 중방동,True,True,True,True,True,1267.0,27.0,27.0,81.0,1035.0,62.0,133.0
47640291,500,39,9.0,49.59,6.0,5,5,True,SW,35.8168060672793,128.760465198952,경상북도 경산시 사동,True,False,False,True,True,2271.0,162.0,78.0,614.0,2881.0,43.0,112.0
47640161,300,31,9.0,49.59,6.0,3,5,True,SW,35.8177068853092,128.756070385532,경상북도 경산시 사동,True,False,False,True,True,2085.0,219.0,100.0,262.0,2515.0,184.0,207.0
47640071,150,26,9.0,33.06,6.0,2,4,False,SW,35.8407644449349,128.756654522964,경상북도 경산시 조영동,True,True,True,True,True,605.0,167.0,62.0,119.0,2093.0,75.0,140.0
47640019,100,24,9.0,42.98,6.0,2,4,True,SW,35.8186467597205,128.756637652176,경상북도 경산시 사동,True,False,False,True,True,1990.0,255.0,63.0,321.0,2484.0,226.0,178.0
47639999,200,21,9.0,33.06,24.0,1,3,False,SE,35.84213558141,128.75142160989,경상북도 경산시 임당동,True,True,True,True,True,664.0,340.0,133.0,545.0,1758.0,25.0,143.0
47639950,500,41,9.0,46.28,6.0,3,4,True,SW,35.8149696639775,128.755685157312,경상북도 경산시 사동,True,True,False,True,True,2383.0,82.0,58.0,250.0,2706.0,148.0,123.0
47639916,100,11,9.0,33.06,6.0,3,4,False,SW,35.8254652250023,128.726890572927,경상북도 경산시 옥산동,True,True,False,True,True,964.0,431.0,167.0,235.0,1142.0,43.0,170.0
47639866,100,16,9.0,35.0,6.0,3,3,False,SW,35.8188768562211,128.755451014989,경상북도 경산시 사동,True,True,False,True,True,1949.0,169.0,53.0,245.0,2386.0,276.0,119.0
47639836,300,23,9.0,36.36,7.0,2,3,False,SW,35.8242781967042,128.723323215821,경상북도 경산시 옥산동,True,True,True,True,True,1178.0,191.0,106.0,119.0,1204.0,97.0,134.0
47639819,100,21,9.0,33.06,6.0,3,4,False,SW,35.8431061792383,128.751539240503,경상북도 경산시 임당동,True,True,True,True,True,769.0,364.0,152.0,629.0,1831.0,106.0,147.0
47639806,300,31,9.0,49.59,6.0,2,4,False,SW,35.8428434782253,128.759058944733,경상북도 경산시 압량읍 부적리,True,True,False,True,True,920.0,378.0,179.0,287.0,2389.0,69.0,95.0
47639749,200,29,9.0,33.06,6.0,3,5,True,SW,35.8415726717679,128.757627336635,경상북도 경산시 압량읍 부적리,True,True,True,True,True,729.0,224.0,117.0,164.0,2210.0,31.0,122.0
47639726,100,14,9.0,22.08,6.0,3,4,False,SW,35.8397949978155,128.764305740899,경상북도 경산시 압량읍 신대리,True,True,False,True,True,1104.0,86.0,125.0,152.0,2704.0,76.0,99.0
47639711,200,21,9.0,33.06,6.0,4,4,False,SW,35.8431883045487,128.763603313413,경상북도 경산시 압량읍 신대리,True,True,True,True,True,1237.0,349.0,58.0,146.0,2775.0,98.0,124.0
47639704,200,11,9.0,41.32,26.0,2,3,False,SW,35.8206759276083,128.725451894456,경상북도 경산시 옥산동,True,False,False,True,True,1510.0,157.0,170.0,334.0,1641.0,73.0,194.0
47639689,300,31,9.0,49.59,11.0,2,4,False,SW,35.8220547149775,128.749145423256,경상북도 경산시 계양동,True,True,False,True,True,1525.0,260.0,170.0,440.0,1729.0,124.0,91.0
47639681,500,41,9.0,42.98,9.0,7,7,True,SE,35.8413732731002,128.760198707621,경상북도 경산시 압량읍 부적리,True,True,True,True,True,871.0,453.0,0.0,145.0,2413.0,134.0,119.0
47639673,300,29,9.0,27.63,10.0,3,4,False,SW,35.827326840798,128.73528662374,경상북도 경산시 중방동,True,True,False,True,True,916.0,115.0,30.0,191.0,630.0,97.0,195.0
47639635,100,19,9.0,33.06,14.0,6,6,True,SW,35.8247807421868,128.736612415802,경상북도 경산시 중방동,True,True,False,True,True,1112.0,148.0,43.0,12.0,918.0,179.0,87.0
47639612,100,16,9.0,33.06,26.0,2,4,False,SW,35.8247945367934,128.727258886386,경상북도 경산시 옥산동,True,True,False,True,True,1034.0,405.0,186.0,315.0,1176.0,107.0,158.0
47639597,100,11,9.0,23.14,6.0,2,3,False,SE,35.8162108958394,128.762971582977,경상북도 경산시 사동,True,True,False,True,True,2410.0,305.0,112.0,637.0,3100.0,242.0,74.0
47639375,500,65,8.0,27.51,6.0,7,15,True,N,35.8336796787994,128.743877290366,경상북도 경산시 계양동,True,False,False,True,True,258.0,389.0,2.0,749.0,758.0,2.0,148.0
47635488,100,20,5.0,26.45,6.0,2,4,False,NW,35.8206234682492,128.756779575632,경상북도 경산시 삼풍동,True,True,True,True,True,1776.0,97.0,141.0,211.0,2360.0,133.0,139.0
47635379,100,25,5.0,29.75,6.0,2,4,False,S,35.8207556914602,128.755871344685,경상북도 경산시 삼풍동,True,True,True,True,True,1747.0,15.0,61.0,128.0,2285.0,118.0,72.0
47635369,200,30,5.0,42.98,6.0,2,4,False,SE,35.8205788336725,128.756251379156,경상북도 경산시 삼풍동,True,True,True,True,True,1772.0,54.0,94.0,165.0,2324.0,133.0,97.0
47635347,200,30,5.0,49.59,6.0,2,4,False,NW,35.8205025850349,128.75589464686,경상북도 경산시 삼풍동,True,True,True,True,True,1775.0,38.0,63.0,137.0,2303.0,136.0,64.0
47635326,200,30,5.0,49.59,6.0,1,3,False,S,35.8222168731299,128.755673613317,경상북도 경산시 삼풍동,True,True,True,True,True,1584.0,155.0,27.0,179.0,2177.0,28.0,206.0
47634475,200,43,5.0,20.0,6.0,3,3,False,W,35.8389684806623,128.75269515277,경상북도 경산시 조영동,True,True,True,True,True,300.0,89.0,40.0,223.0,1686.0,48.0,240.0
47634064,70,11,9.0,26.45,6.0,3,4,False,SW,35.8252842932071,128.720752553716,경상북도 경산시 옥산동,True,False,False,True,True,1192.0,328.0,47.0,177.0,1059.0,89.0,74.0
47634057,100,14,9.0,26.45,6.0,3,4,False,SW,35.8224341978303,128.719235140234,경상북도 경산시 옥산동,True,True,False,True,True,1531.0,45.0,201.0,52.0,1376.0,100.0,38.0
